632995;0.8619741799043703
632995;0.6020174852624872
704231;0.026918884116795883
704231;0.2522564135777726
556595;0.6304074781954726
556595;0.35466240620458567
677020;0.5903315928185823
677020;0.5594476950469426
13997;0.6160343368579491
13997;0.23316011659381497
349694;0.4868560547219365
349694;0.3029457284319961
293258;0.9349390933076296
293258;0.5677521045339352
71606;0.13846920009698305
71606;0.008192944394724733
622330;0.29173810244780185
622330;0.8625745101944436
384084;0.6628881725436995
384084;0.9385422310641143
668561;0.35619594501314933
668561;0.7755470395022704
182100;0.7040363551084118
182100;0.5597618578456532
394089;0.9521266427434563
394089;0.42833311306089505
166339;0.9731403417413617
166339;0.9600488561496472
577177;0.7004195581842085
577177;0.8968822197816316
119472;0.15319855032418417
119472;0.4090844270299986
987651;0.040322621868204234
987651;0.7934052659742182
364174;0.9714687251393535
364174;0.5958414263187632
772579;0.36692985277490675
772579;0.5012442151564309
272131;0.8618711631189396
272131;0.6540505079205273
819809;0.35505694785295916
819809;0.05550569184997012
932435;0.4225778987937796
932435;0.09217049584052084
170858;0.35149370447642425
170858;0.8363530076797281
444695;invalid_value
444695;0.6258445168770379
904519;0.6188527056734108
904519;0.340554793779447
312562;0.9960695256505075
312562;0.9720655636858974
266287;0.6368903964404564
266287;0.4646990622205528
910158;0.40172445327255113
910158;0.5947896997268828
833550;0.10680749052336513
833550;0.5250298586600932
520079;0.9306574375478007
520079;0.448282169442592
386579;0.3158275381468604
386579;0.5707660077698804
502809;0.31750278117974007
502809;0.3200612258970116
217761;0.32599636873857485
217761;0.4433751256309393
680946;0.46151946753082407
680946;0.24890034244695636
731428;0.4730947710060156
731428;0.8268642884974174
257621;0.7202962906893453
257621;0.6448745302739621
872594;0.299957167227912
872594;0.020660737162678577
148520;0.7802640353814669
148520;0.18088774261232565
621753;0.48670379323997914
621753;0.6987306336792639
684991;0.9886384871914673
684991;0.43724167563399974
724782;0.16787993800946466
724782;0.6337750987525052
850884;0.23940028156201398
850884;0.2788736677236183
824165;0.18312681905117123
824165;0.8433778170421821
599165;0.16298176068505066
599165;0.6188317947694825
73715;0.8452859387597504
73715;0.42013182823614537
915690;0.4563255425534818
915690;0.750836915228883
693325;0.9937793780233651
693325;0.9318411873877349
629109;0.218258108987208
629109;0.8974988710042869
494135;0.369014279319715
494135;0.7695719358147208
498657;0.9657062304710569
498657;0.6030375736336154
780559;0.5565672123276736
780559;0.4717993188663797
315458;0.38805882769672495
315458;0.010293263777098605
655951;0.26163212489337895
655951;0.23315965238613223
25087;0.6132899079351668
25087;0.21795088166474785
942538;0.9588008112448305
942538;0.777993665930308
151658;0.6395591701841159
151658;0.5668153519315802
41969;0.2207596898811116
41969;0.10380523089869897
514414;0.9979540092180482
514414;0.16026981288129938
112640;0.2601635257811181
112640;0.8877733228517438
385211;0.29988281193069943
385211;0.8864932262902916
461336;0.3120088435871552
461336;0.3039189594518613
605990;0.8413645371501883
605990;0.8355203329497403
567875;0.16521307301079746
567875;0.6711218011306341
688719;0.28208077645190266
688719;0.8467709339639656
630248;0.5706973930607226
630248;0.1953476177608936
699743;0.6695727512342753
699743;0.854864394399065
639706;0.2683577417180676
639706;0.4547140071366643
29613;0.274972562579046
29613;0.30004433253708884
933995;0.3270992184339736
933995;0.3931766949893607
678536;0.08080155515370846
678536;0.5013281938308926
503560;0.7182589142368574
503560;0.6536922431567163
92541;0.016998147447082723
92541;0.8618092579138945
147160;0.8015853652214223
147160;0.6670368189569327
492655;0.22144845513847
492655;0.6789943097234417
608880;0.08977867169830922
608880;0.48340876794321885
264045;0.6700319297540224
264045;0.5005101483078992
925008;invalid_value
925008;0.899561768153388
509277;0.04921809795408938
509277;0.4409731668787882
370216;0.904410330470392
370216;0.4598380560125246
198351;0.9987470710745481
198351;0.0882646120695505
501986;0.3114678344225723
501986;0.6720852904687841
863736;0.9402141570326428
863736;0.829697988630099
497036;0.9924798630682862
497036;0.9670219825263509
359130;0.7154577036600929
359130;0.23721636769082088
851095;0.6470720614889535
851095;0.2626949920156878
589144;0.2407619469445348
589144;0.4483502450739766
764265;0.03668628414441211
764265;0.5097057488641903
390360;0.6421312504736568
390360;0.033454725248586836
120015;0.44521707576217007
120015;0.6513943582028363
972277;0.4020116700981008
972277;0.3474781467898933
486198;0.6597124724319241
486198;0.1727402512419638
387755;0.04452113540109626
387755;0.17748064858106216
393275;0.4504661184271196
393275;0.39191780088573536
581587;0.15643129453558346
581587;0.2585153774925204
474357;0.5190968972114168
474357;0.4627259703234121
70452;0.5079393104629352
70452;0.9667289976522816
814226;0.45440328232184546
814226;0.7520186836245677
405381;0.46522878161270687
405381;0.37031498438551347
764121;0.3682216222648914
764121;0.11190046134112364
500417;0.2737642964785759
500417;0.5617774619492674
